route_id,service_id,trip_id,trip_headsign,direction_id,block_id,shape_id
4,14,1119,"HBLR HOBOKEN",1,"342JC012",319
4,14,1120,"HBLR HOBOKEN",1,"342JC003",319
4,14,1121,"HBLR HOBOKEN",1,"342JC006",319
4,14,1122,"HBLR HOBOKEN",1,"342JC012",319
4,14,1123,"HBLR HOBOKEN",1,"342JC003",319
4,14,1124,"HBLR HOBOKEN",1,"342JC006",319
4,14,1125,"HBLR HOBOKEN",1,"342JC012",319
4,14,1126,"HBLR HOBOKEN",1,"342JC003",319
4,14,1127,"HBLR HOBOKEN",1,"342JC006",319
4,14,1128,"HBLR HOBOKEN",1,"342JC012",319
4,14,1129,"HBLR HOBOKEN",1,"342JC003",319
4,14,1130,"HBLR HOBOKEN",1,"342JC006",319
4,14,1131,"HBLR HOBOKEN",1,"342JC012",319
4,14,1132,"HBLR HOBOKEN",1,"342JC003",319
4,14,1133,"HBLR HOBOKEN",1,"342JC006",319
4,14,1134,"HBLR HOBOKEN",1,"342JC012",319
4,14,1135,"HBLR HOBOKEN",1,"342JC003",319
4,14,1136,"HBLR HOBOKEN",1,"342JC006",319
4,14,1137,"HBLR HOBOKEN",1,"342JC003",319
4,14,1138,"HBLR HOBOKEN",1,"342JC006",319
4,14,1139,"HBLR HOBOKEN",1,"342JC003",319
4,14,1140,"HBLR HOBOKEN",1,"342JC006",319
4,14,1141,"HBLR HOBOKEN",1,"342JC003",319
4,14,1142,"HBLR HOBOKEN",1,"342JC006",319
4,14,1143,"HBLR HOBOKEN",1,"342JC003",319
4,14,1144,"HBLR HOBOKEN",1,"342JC006",319
4,14,1145,"HBLR HOBOKEN",1,"342JC003",319
4,14,1146,"HBLR HOBOKEN",1,"342JC006",319
4,14,1147,"HBLR HOBOKEN",1,"342JC003",319
4,14,1148,"HBLR HOBOKEN",1,"342JC006",319
4,14,1149,"HBLR HOBOKEN",1,"342JC003",319
4,14,1150,"HBLR HOBOKEN",1,"342JC006",319
4,14,1151,"HBLR HOBOKEN",1,"342JC024",319
4,14,1152,"HBLR HOBOKEN",1,"342JC003",319
4,14,1153,"HBLR HOBOKEN",1,"342JC006",319
4,14,1154,"HBLR HOBOKEN",1,"342JC024",319
4,14,1155,"HBLR HOBOKEN",1,"342JC003",319
4,14,1156,"HBLR HOBOKEN",1,"342JC006",319
4,14,1157,"HBLR HOBOKEN",1,"342JC024",319
4,14,1158,"HBLR HOBOKEN",1,"342JC003",319
4,14,1159,"HBLR HOBOKEN",1,"342JC006",319
4,14,1160,"HBLR HOBOKEN",1,"342JC024",319
4,14,1161,"HBLR HOBOKEN",1,"342JC003",319
4,14,1162,"HBLR HOBOKEN",1,"342JC006",319
4,14,1163,"HBLR HOBOKEN",1,"342JC024",319
4,14,1164,"HBLR HOBOKEN",1,"342JC003",319
4,14,1165,"HBLR HOBOKEN",1,"342JC006",319
4,14,1166,"HBLR HOBOKEN",1,"342JC024",319
4,14,1167,"HBLR HOBOKEN",1,"342JC003",319
4,14,1168,"HBLR HOBOKEN",1,"342JC006",319
4,14,1169,"HBLR HOBOKEN",1,"342JC003",319
4,14,1170,"HBLR HOBOKEN",1,"342JC006",319
4,14,1171,"HBLR HOBOKEN",1,"342JC003",319
4,14,1172,"HBLR HOBOKEN",1,"342JC006",319
4,14,1173,"HBLR HOBOKEN",1,"342JC003",319
4,14,1174,"HBLR HOBOKEN",1,"342JC006",319
4,14,1175,"HBLR HOBOKEN",1,"342JC003",319
4,14,1176,"HBLR HOBOKEN",1,"342JC006",319
4,14,1177,"HBLR HOBOKEN",1,"342JC003",319
4,14,1178,"HBLR HOBOKEN",1,"342JC006",319
4,14,1179,"HBLR HOBOKEN",1,"342JC003",319
4,14,1180,"HBLR HOBOKEN",1,"342JC003",319
4,14,1181,"HBLR WEST SIDE",1,"342JC011",320
4,14,1182,"HBLR WEST SIDE",1,"342JC017",320
4,14,1183,"HBLR WEST SIDE",1,"342JC021",320
4,14,1184,"HBLR WEST SIDE",1,"342JC026",320
4,14,1185,"HBLR WEST SIDE",1,"342JC030",320
4,14,1186,"HBLR BAYONNE 8TH ST",1,"342JC002",321
4,14,1187,"HBLR BAYONNE 8TH ST",1,"342JC005",321
4,14,1188,"HBLR BAYONNE 8TH ST",1,"342JC008",321
4,14,1189,"HBLR BAYONNE 8TH ST",1,"342JC004",321
4,14,1190,"HBLR BAYONNE 8TH ST",1,"342JC009",321
4,14,1191,"HBLR BAYONNE 8TH ST",1,"342JC002",321
4,14,1192,"HBLR BAYONNE 8TH ST",1,"342JC005",321
4,14,1193,"HBLR BAYONNE 8TH ST",1,"342JC008",321
4,14,1194,"HBLR BAYONNE 8TH ST",1,"342JC019",321
4,14,1195,"HBLR BAYONNE 8TH ST",1,"342JC014",321
4,14,1196,"HBLR BAYONNE 8TH ST",1,"342JC020",321
4,14,1197,"HBLR BAYONNE 8TH ST",1,"342JC005",321
4,14,1198,"HBLR BAYONNE 8TH ST",1,"342JC018",321
4,14,1199,"HBLR BAYONNE 8TH ST",1,"342JC002",321
4,14,1200,"HBLR BAYONNE 8TH ST",1,"342JC014",321
4,14,1201,"HBLR BAYONNE 8TH ST",1,"342JC005",321
4,14,1202,"HBLR BAYONNE 8TH ST",1,"342JC009",321
4,14,1203,"HBLR BAYONNE 8TH ST",1,"342JC019",321
4,14,1204,"HBLR BAYONNE 8TH ST",1,"342JC018",321
4,14,1205,"HBLR BAYONNE 8TH ST",1,"342JC002",321
4,14,1206,"HBLR BAYONNE 8TH ST",1,"342JC014",321
4,14,1207,"HBLR BAYONNE 8TH ST",1,"342JC005",321
4,14,1208,"HBLR BAYONNE 8TH ST",1,"342JC004",321
4,14,1209,"HBLR BAYONNE 8TH ST",1,"342JC019",321
4,14,1210,"HBLR BAYONNE 8TH ST",1,"342JC018",321
4,14,1211,"HBLR BAYONNE 8TH ST",1,"342JC014",321
4,14,1212,"HBLR BAYONNE 8TH ST",1,"342JC005",321
4,14,1213,"HBLR BAYONNE 8TH ST",1,"342JC019",321
4,14,1214,"HBLR BAYONNE 8TH ST",1,"342JC018",321
4,14,1215,"HBLR BAYONNE 8TH ST",1,"342JC014",321
4,14,1216,"HBLR BAYONNE 8TH ST",1,"342JC005",321
4,14,1217,"HBLR BAYONNE 8TH ST",1,"342JC019",321
4,14,1218,"HBLR BAYONNE 8TH ST",1,"342JC018",321
4,14,1219,"HBLR BAYONNE 8TH ST",1,"342JC014",321
4,14,1220,"HBLR BAYONNE 8TH ST",1,"342JC005",321
4,14,1221,"HBLR BAYONNE 8TH ST",1,"342JC019",321
4,14,1222,"HBLR BAYONNE 8TH ST",1,"342JC018",321
4,14,1223,"HBLR BAYONNE 8TH ST",1,"342JC014",321
4,14,1224,"HBLR BAYONNE 8TH ST",1,"342JC023",321
4,14,1225,"HBLR BAYONNE 8TH ST",1,"342JC005",321
4,14,1226,"HBLR BAYONNE 8TH ST",1,"342JC025",321
4,14,1227,"HBLR BAYONNE 8TH ST",1,"342JC014",321
4,14,1228,"HBLR BAYONNE 8TH ST",1,"342JC023",321
4,14,1229,"HBLR BAYONNE 8TH ST",1,"342JC033",321
4,14,1230,"HBLR BAYONNE 8TH ST",1,"342JC018",321
4,14,1231,"HBLR BAYONNE 8TH ST",1,"342JC014",321
4,14,1232,"HBLR BAYONNE 8TH ST",1,"342JC028",321
4,14,1233,"HBLR BAYONNE 8TH ST",1,"342JC005",321
4,14,1234,"HBLR BAYONNE 8TH ST",1,"342JC019",321
4,14,1235,"HBLR BAYONNE 8TH ST",1,"342JC018",321
4,14,1236,"HBLR BAYONNE 8TH ST",1,"342JC032",321
4,14,1237,"HBLR BAYONNE 8TH ST",1,"342JC028",321
4,14,1238,"HBLR BAYONNE 8TH ST",1,"342JC023",321
4,14,1239,"HBLR BAYONNE 8TH ST",1,"342JC025",321
4,14,1240,"HBLR BAYONNE 8TH ST",1,"342JC005",321
4,14,1241,"HBLR BAYONNE 8TH ST",1,"342JC019",321
4,14,1242,"HBLR BAYONNE 8TH ST",1,"342JC032",321
4,14,1243,"HBLR BAYONNE 8TH ST",1,"342JC025",321
4,14,1244,"HBLR BAYONNE 8TH ST",1,"342JC019",321
4,14,1245,"HBLR BAYONNE 8TH ST",1,"342JC032",321
4,14,1246,"HBLR BAYONNE 8TH ST",1,"342JC025",321
4,14,1247,"HBLR BAYONNE 8TH ST",1,"342JC019",321
4,14,1248,"HBLR BAYONNE 8TH ST",1,"342JC032",321
4,14,1249,"HBLR BAYONNE 8TH ST",1,"342JC025",321
4,14,1250,"HBLR BAYONNE 8TH ST",1,"342JC019",321
4,14,1251,"HBLR BAYONNE 8TH ST",1,"342JC032",321
4,14,1252,"HBLR BAYONNE 8TH ST",1,"342JC025",321
4,14,1253,"HBLR BAYONNE 8TH ST",1,"342JC019",321
4,14,1254,"HBLR DANFORTH AVE",1,"342JC009",322
4,14,1255,"HBLR DANFORTH AVE",1,"342JC008",322
4,14,1256,"HBLR DANFORTH AVE",1,"342JC028",322
4,14,1257,"HBLR DANFORTH AVE",1,"342JC025",322
4,14,1258,"HBLR BAYONNE 8TH ST",1,"342JC009",323
4,14,1259,"HBLR BAYONNE 8TH ST",1,"342JC014",323
4,14,1260,"HBLR BAYONNE 8TH ST",1,"342JC018",323
4,14,1261,"HBLR BAYONNE 8TH ST",1,"342JC020",323
4,14,1262,"HBLR BAYONNE 8TH ST",1,"342JC022",323
4,14,1263,"HBLR BAYONNE 8TH ST",1,"342JC023",323
4,14,1264,"HBLR BAYONNE 8TH ST",1,"342JC025",323
4,14,1265,"HBLR BAYONNE 8TH ST",1,"342JC027",323
4,14,1266,"HBLR BAYONNE 22ND ST",1,"342JC033",324
4,14,1267,"HBLR FLYER TO BAYONNE",1,"342JC004",325
4,14,1268,"HBLR FLYER TO BAYONNE",1,"342JC018",325
4,14,1269,"HBLR FLYER TO BAYONNE",1,"342JC009",325
4,14,1270,"HBLR FLYER TO BAYONNE",1,"342JC004",325
4,14,1271,"HBLR FLYER TO BAYONNE",1,"342JC019",325
4,14,1272,"HBLR FLYER TO BAYONNE",1,"342JC027",325
4,14,1273,"HBLR FLYER TO BAYONNE",1,"342JC005",325
4,14,1274,"HBLR FLYER TO BAYONNE",1,"342JC019",325
4,14,1275,"HBLR FLYER TO BAYONNE",1,"342JC027",325
4,14,1276,"HBLR FLYER TO BAYONNE",1,"342JC023",325
4,14,1277,"HBLR FLYER TO BAYONNE",1,"342JC033",325
4,14,1278,"HBLR FLYER TO BAYONNE",1,"342JC027",325
5,3,1279,"HOBOKEN",0,"1262",326
5,2,1280,"HOBOKEN",0,"1752",327
5,3,1281,"HOBOKEN",0,"1278",328
5,2,1282,"HOBOKEN",0,"1854",329
5,3,1283,"HOBOKEN",0,"1280",330
5,2,1284,"HOBOKEN",0,"1856",331
5,3,1285,"HOBOKEN",0,"1252",332
5,2,1286,"HOBOKEN",0,"1858",333
5,3,1287,"HOBOKEN",0,"1254",334
5,2,1288,"HOBOKEN",0,"1862",335
5,3,1289,"HOBOKEN",0,"1258",336
5,2,1290,"HOBOKEN",0,"1866",337
5,3,1291,"HOBOKEN",0,"1264",338
5,2,1292,"HOBOKEN",0,"1870",339
5,3,1293,"HOBOKEN",0,"1266",340
5,2,1294,"HOBOKEN",0,"1874",341
5,3,1295,"HOBOKEN",0,"1268",342
5,2,1296,"HOBOKEN",0,"1876",343
5,3,1297,"HOBOKEN",0,"1270",344
5,2,1298,"HOBOKEN",0,"1878",345
5,3,1299,"HOBOKEN",0,"1272",346
5,2,1300,"HOBOKEN",0,"1882",347
5,3,1301,"HOBOKEN",0,"1156",348
5,2,1302,"HOBOKEN",0,"1822",349
5,3,1303,"HOBOKEN",0,"1154",350
5,2,1304,"HOBOKEN",0,"1786",351
5,3,1305,"HOBOKEN",0,"1202",352
5,2,1306,"HOBOKEN",0,"1704",353
5,3,1307,"HOBOKEN",0,"1204",354
5,2,1308,"HOBOKEN",0,"1706",355
5,3,1309,"HOBOKEN",0,"1206",356
5,2,1310,"HOBOKEN",0,"1708",357
5,3,1311,"HOBOKEN",0,"1208",358
5,2,1312,"HOBOKEN",0,"1712",359
5,3,1313,"HOBOKEN",0,"1212",360
5,2,1314,"HOBOKEN",0,"1716",361
5,3,1315,"HOBOKEN",0,"1216",362
5,2,1316,"HOBOKEN",0,"1718",363
5,3,1317,"HOBOKEN",0,"1234",364
5,2,1318,"HOBOKEN",0,"1720",365
5,3,1319,"HOBOKEN",0,"1148",366
5,2,1320,"HOBOKEN",0,"1724",367
5,3,1321,"HOBOKEN",0,"1150",368
5,2,1322,"HOBOKEN",0,"1726",369
5,3,1323,"HOBOKEN",0,"1114",370
5,2,1324,"HOBOKEN",0,"1728",371
5,3,1325,"HOBOKEN",0,"1174",372
5,2,1326,"HOBOKEN",0,"1730",373
5,3,1327,"HOBOKEN",0,"1100",374
5,2,1328,"HOBOKEN",0,"1732",375
5,3,1329,"HOBOKEN",0,"1102",376
5,6,1330,"HOBOKEN",0,"1262",377
5,3,1331,"HOBOKEN",0,"1104",378
5,6,1332,"HOBOKEN",0,"1278",379
5,3,1333,"HOBOKEN",0,"1106",380
5,6,1334,"HOBOKEN",0,"1280",381
5,3,1335,"HOBOKEN",0,"1108",382
5,6,1336,"HOBOKEN",0,"1252",383
5,3,1337,"HOBOKEN",0,"1110",384
5,6,1338,"HOBOKEN",0,"1254",385
5,3,1339,"HOBOKEN",0,"1112",386
5,6,1340,"HOBOKEN",0,"1258",387
5,3,1341,"HOBOKEN",0,"1116",388
5,6,1342,"HOBOKEN",0,"1264",389
5,3,1343,"HOBOKEN",0,"1118",390
5,6,1344,"HOBOKEN",0,"1266",391
5,3,1345,"HOBOKEN",0,"1120",392
5,6,1346,"HOBOKEN",0,"1268",393
5,3,1347,"HOBOKEN",0,"1122",394
5,6,1348,"HOBOKEN",0,"1270",395
5,3,1349,"HOBOKEN",0,"1126",396
5,6,1350,"HOBOKEN",0,"1272",397
5,3,1351,"HOBOKEN",0,"1128",398
5,6,1352,"HOBOKEN",0,"1156",399
5,3,1353,"HOBOKEN",0,"1130",400
5,6,1354,"HOBOKEN",0,"1154",401
5,3,1355,"HOBOKEN",0,"1132",402
5,6,1356,"HOBOKEN",0,"1202",403
5,3,1357,"HOBOKEN",0,"1224",404
5,6,1358,"HOBOKEN",0,"1204",405
5,3,1359,"HOBOKEN",0,"1274",406
5,6,1360,"HOBOKEN",0,"1206",407
5,3,1361,"HOBOKEN",0,"1276",408
5,6,1362,"HOBOKEN",0,"1208",409
5,5,1363,"HOBOKEN",0,"1752",410
5,6,1364,"HOBOKEN",0,"1212",411
5,5,1365,"HOBOKEN",0,"1854",412
5,6,1366,"HOBOKEN",0,"1216",413
5,5,1367,"HOBOKEN",0,"1856",414
5,6,1368,"HOBOKEN",0,"1234",415
5,5,1369,"HOBOKEN",0,"1858",416
5,6,1370,"HOBOKEN",0,"1148",417
5,5,1371,"HOBOKEN",0,"1862",418
5,6,1372,"HOBOKEN",0,"1150",419
5,5,1373,"HOBOKEN",0,"1866",420
5,6,1374,"HOBOKEN",0,"1114",421
5,5,1375,"HOBOKEN",0,"1870",422
5,6,1376,"HOBOKEN",0,"1174",423
5,5,1377,"HOBOKEN",0,"1874",424
5,6,1378,"HOBOKEN",0,"1100",425
5,5,1379,"HOBOKEN",0,"1876",426
5,6,1380,"HOBOKEN",0,"1102",427
5,5,1381,"HOBOKEN",0,"1878",428
5,6,1382,"HOBOKEN",0,"1104",429
5,5,1383,"HOBOKEN",0,"1882",430
5,6,1384,"HOBOKEN",0,"1106",431
5,5,1385,"HOBOKEN",0,"1822",432
5,6,1386,"HOBOKEN",0,"1108",433
5,5,1387,"HOBOKEN",0,"1786",434
5,6,1388,"HOBOKEN",0,"1110",435
5,5,1389,"HOBOKEN",0,"1704",436
5,6,1390,"HOBOKEN",0,"1112",437
5,5,1391,"HOBOKEN",0,"1706",438
5,6,1392,"HOBOKEN",0,"1116",439
5,5,1393,"HOBOKEN",0,"1708",440
5,6,1394,"HOBOKEN",0,"1118",441
5,5,1395,"HOBOKEN",0,"1712",442
5,6,1396,"HOBOKEN",0,"1120",443
5,5,1397,"HOBOKEN",0,"1716",444
5,6,1398,"HOBOKEN",0,"1122",445
5,5,1399,"HOBOKEN",0,"1718",446
5,6,1400,"HOBOKEN",0,"1126",447
5,5,1401,"HOBOKEN",0,"1720",448
5,6,1402,"HOBOKEN",0,"1128",449
5,5,1403,"HOBOKEN",0,"1724",450
5,6,1404,"HOBOKEN",0,"1130",451
5,5,1405,"HOBOKEN",0,"1726",452
5,6,1406,"HOBOKEN",0,"1132",453
5,5,1407,"HOBOKEN",0,"1728",454
5,6,1408,"HOBOKEN",0,"1224",455
5,5,1409,"HOBOKEN",0,"1730",456
5,6,1410,"HOBOKEN",0,"1274",457
5,5,1411,"HOBOKEN",0,"1732",458
5,6,1412,"HOBOKEN",0,"1276",459
5,9,1413,"HOBOKEN",0,"1752",460
5,9,1414,"HOBOKEN",0,"1854",461
5,9,1415,"HOBOKEN",0,"1856",462
5,9,1416,"HOBOKEN",0,"1858",463
5,9,1417,"HOBOKEN",0,"1862",464
5,9,1418,"HOBOKEN",0,"1866",465
5,9,1419,"HOBOKEN",0,"1870",466
5,9,1420,"HOBOKEN",0,"1874",467
5,9,1421,"HOBOKEN",0,"1876",468
5,9,1422,"HOBOKEN",0,"1878",469
5,9,1423,"HOBOKEN",0,"1882",470
5,9,1424,"HOBOKEN",0,"1822",471
5,9,1425,"HOBOKEN",0,"1786",472
5,9,1426,"HOBOKEN",0,"1704",473
5,9,1427,"HOBOKEN",0,"1706",474
5,9,1428,"HOBOKEN",0,"1708",475
5,9,1429,"HOBOKEN",0,"1712",476
5,9,1430,"HOBOKEN",0,"1716",477
5,9,1431,"HOBOKEN",0,"1718",478
5,9,1432,"HOBOKEN",0,"1720",479
5,9,1433,"HOBOKEN",0,"1724",480
5,9,1434,"HOBOKEN",0,"1726",481
5,9,1435,"HOBOKEN",0,"1728",482
5,9,1436,"HOBOKEN",0,"1730",483
5,9,1437,"HOBOKEN",0,"1732",484
5,1,1438,"SUFFERN",1,"1701",485
5,2,1439,"WALDWICK",1,"1855",486
5,3,1440,"RIDGEWOOD",1,"1253",487
5,2,1441,"WALDWICK",1,"1857",488
5,3,1442,"RIDGEWOOD",1,"1255",489
5,2,1443,"WALDWICK",1,"1859",490
5,3,1444,"RIDGEWOOD",1,"1257",491
5,2,1445,"WALDWICK",1,"1863",492
5,3,1446,"WALDWICK",1,"1247",493
5,2,1447,"WALDWICK",1,"1867",494
5,3,1448,"WALDWICK",1,"1267",495
5,2,1449,"WALDWICK",1,"1871",496
5,3,1450,"WALDWICK",1,"1271",497
5,2,1451,"WALDWICK",1,"1873",498
5,3,1452,"SUFFERN",1,"1163",499
5,2,1453,"WALDWICK",1,"1875",500
5,3,1454,"SUFFERN",1,"1169",501
5,2,1455,"WALDWICK",1,"1877",502
5,3,1456,"WALDWICK",1,"1259",503
5,2,1457,"WALDWICK",1,"1879",504
5,3,1458,"WALDWICK",1,"1265",505
5,2,1459,"WALDWICK",1,"1883",506
5,3,1460,"WALDWICK",1,"1269",507
5,2,1461,"WALDWICK",1,"1837",508
5,3,1462,"WALDWICK",1,"1277",509
5,2,1463,"SUFFERN",1,"1787",510
5,3,1464,"WALDWICK",1,"1281",511
5,2,1465,"SUFFERN",1,"1739",512
5,3,1466,"RIDGEWOOD",1,"1207",513
5,2,1467,"SUFFERN",1,"1705",514
5,3,1468,"SUFFERN",1,"1167",515
5,2,1469,"SUFFERN",1,"1707",516
5,3,1470,"SUFFERN",1,"1173",517
5,2,1471,"SUFFERN",1,"1711",518
5,3,1472,"WALDWICK",1,"1201",519
5,2,1473,"SUFFERN",1,"1715",520
5,3,1474,"WALDWICK",1,"1205",521
5,2,1475,"SUFFERN",1,"1717",522
5,3,1476,"WALDWICK",1,"1211",523
5,2,1477,"SUFFERN",1,"1719",524
5,3,1478,"WALDWICK",1,"1213",525
5,2,1479,"SUFFERN",1,"1723",526
5,3,1480,"WALDWICK",1,"1215",527
5,2,1481,"SUFFERN",1,"1725",528
5,3,1482,"WALDWICK",1,"1217",529
5,2,1483,"SUFFERN",1,"1727",530
5,3,1484,"SUFFERN",1,"1161",531
5,2,1485,"SUFFERN",1,"1729",532
5,3,1486,"SUFFERN",1,"1143",533
5,2,1487,"SUFFERN",1,"1731",534
5,3,1488,"SUFFERN",1,"1151",535
5,2,1489,"SUFFERN",1,"1735",536
5,3,1490,"SUFFERN",1,"1175",537
5,4,1491,"SUFFERN",1,"1701",538
5,3,1492,"SUFFERN",1,"1183",539
5,6,1493,"RIDGEWOOD",1,"1253",540
5,3,1494,"SUFFERN",1,"1103",541
5,6,1495,"RIDGEWOOD",1,"1255",542
5,3,1496,"SUFFERN",1,"1109",543
5,6,1497,"RIDGEWOOD",1,"1257",544
5,3,1498,"SUFFERN",1,"1111",545
5,6,1499,"WALDWICK",1,"1247",546
5,3,1500,"SUFFERN",1,"1113",547
5,6,1501,"WALDWICK",1,"1267",548
5,3,1502,"SUFFERN",1,"1115",549
5,6,1503,"WALDWICK",1,"1271",550
5,3,1504,"SUFFERN",1,"1117",551
5,6,1505,"SUFFERN",1,"1163",552
5,3,1506,"SUFFERN",1,"1119",553
5,6,1507,"SUFFERN",1,"1169",554
5,3,1508,"SUFFERN",1,"1121",555
5,6,1509,"WALDWICK",1,"1259",556
5,3,1510,"SUFFERN",1,"1125",557
5,6,1511,"WALDWICK",1,"1265",558
5,3,1512,"SUFFERN",1,"1127",559
5,6,1513,"WALDWICK",1,"1269",560
5,3,1514,"SUFFERN",1,"1129",561
5,6,1515,"WALDWICK",1,"1277",562
5,3,1516,"SUFFERN",1,"1131",563
5,6,1517,"WALDWICK",1,"1281",564
5,3,1518,"SUFFERN",1,"1133",565
5,6,1519,"RIDGEWOOD",1,"1207",566
5,3,1520,"RIDGEWOOD",1,"1355",567
5,6,1521,"SUFFERN",1,"1167",568
5,5,1522,"WALDWICK",1,"1855",569
5,6,1523,"SUFFERN",1,"1173",570
5,5,1524,"WALDWICK",1,"1857",571
5,6,1525,"WALDWICK",1,"1201",572
5,5,1526,"WALDWICK",1,"1859",573
5,6,1527,"WALDWICK",1,"1205",574
5,5,1528,"WALDWICK",1,"1863",575
5,6,1529,"WALDWICK",1,"1211",576
5,5,1530,"WALDWICK",1,"1867",577
5,6,1531,"WALDWICK",1,"1213",578
5,5,1532,"WALDWICK",1,"1871",579
5,6,1533,"WALDWICK",1,"1215",580
5,5,1534,"WALDWICK",1,"1873",581
5,6,1535,"WALDWICK",1,"1217",582
5,5,1536,"WALDWICK",1,"1875",583
5,6,1537,"SUFFERN",1,"1161",584
5,5,1538,"WALDWICK",1,"1877",585
5,6,1539,"SUFFERN",1,"1143",586
5,5,1540,"WALDWICK",1,"1879",587
5,6,1541,"SUFFERN",1,"1151",588
5,5,1542,"WALDWICK",1,"1883",589
5,6,1543,"SUFFERN",1,"1175",590
5,5,1544,"WALDWICK",1,"1837",591
5,6,1545,"SUFFERN",1,"1183",592
5,5,1546,"SUFFERN",1,"1787",593
5,6,1547,"SUFFERN",1,"1103",594
5,5,1548,"SUFFERN",1,"1739",595
5,6,1549,"SUFFERN",1,"1109",596
5,5,1550,"SUFFERN",1,"1705",597
5,6,1551,"SUFFERN",1,"1111",598
5,5,1552,"SUFFERN",1,"1707",599
5,6,1553,"SUFFERN",1,"1113",600
5,5,1554,"SUFFERN",1,"1711",601
5,6,1555,"SUFFERN",1,"1115",602
5,5,1556,"SUFFERN",1,"1715",603
5,6,1557,"SUFFERN",1,"1117",604
5,5,1558,"SUFFERN",1,"1717",605
5,6,1559,"SUFFERN",1,"1119",606
5,5,1560,"SUFFERN",1,"1719",607
5,6,1561,"SUFFERN",1,"1121",608
5,5,1562,"SUFFERN",1,"1723",609
5,6,1563,"SUFFERN",1,"1125",610
5,5,1564,"SUFFERN",1,"1725",611
5,6,1565,"SUFFERN",1,"1127",612
5,5,1566,"SUFFERN",1,"1727",613
5,6,1567,"SUFFERN",1,"1129",614
5,5,1568,"SUFFERN",1,"1729",615
5,6,1569,"SUFFERN",1,"1131",616
5,5,1570,"SUFFERN",1,"1731",617
5,6,1571,"SUFFERN",1,"1133",618
5,5,1572,"SUFFERN",1,"1735",619
5,6,1573,"RIDGEWOOD",1,"1355",620
5,7,1574,"SUFFERN",1,"1101",621
5,8,1575,"SUFFERN",1,"1101",622
5,9,1576,"WALDWICK",1,"1855",623
5,9,1577,"WALDWICK",1,"1857",624
5,9,1578,"WALDWICK",1,"1859",625
5,9,1579,"WALDWICK",1,"1863",626
5,9,1580,"WALDWICK",1,"1867",627
5,9,1581,"WALDWICK",1,"1871",628
5,9,1582,"WALDWICK",1,"1873",629
5,9,1583,"WALDWICK",1,"1875",630
5,9,1584,"WALDWICK",1,"1877",631
5,9,1585,"WALDWICK",1,"1879",632
5,9,1586,"WALDWICK",1,"1883",633
5,9,1587,"WALDWICK",1,"1837",634
5,9,1588,"SUFFERN",1,"1787",635
5,9,1589,"SUFFERN",1,"1739",636
5,9,1590,"SUFFERN",1,"1705",637
5,9,1591,"SUFFERN",1,"1707",638
5,9,1592,"SUFFERN",1,"1711",639
5,9,1593,"SUFFERN",1,"1715",640
5,9,1594,"SUFFERN",1,"1717",641
5,9,1595,"SUFFERN",1,"1719",642
5,9,1596,"SUFFERN",1,"1723",643
5,9,1597,"SUFFERN",1,"1725",644
5,9,1598,"SUFFERN",1,"1727",645
5,9,1599,"SUFFERN",1,"1729",646
5,9,1600,"SUFFERN",1,"1731",647
5,9,1601,"SUFFERN",1,"1735",648
6,3,1602,"HOBOKEN",0,"0066",649
6,10,1603,"HOBOKEN",0,"0094",650
6,3,1604,"HOBOKEN",0,"0058",651
6,10,1605,"HOBOKEN",0,"0088",652
6,3,1606,"HOBOKEN",0,"0064",653
6,2,1607,"HOBOKEN",0,"0080",654
6,3,1608,"HOBOKEN",0,"0048",655
6,2,1609,"HOBOKEN",0,"0072",656
6,3,1610,"HOBOKEN",0,"0046",657
6,2,1611,"HOBOKEN",0,"0078",658
6,3,1612,"HOBOKEN",0,"0052",659
6,2,1613,"HOBOKEN",0,"0070",660
6,3,1614,"HOBOKEN",0,"0054",661
6,2,1615,"HOBOKEN",0,"0074",662
6,3,1616,"HOBOKEN",0,"0044",663
6,2,1617,"HOBOKEN",0,"0076",664
6,3,1618,"HOBOKEN",0,"0068",665
6,2,1619,"HOBOKEN",0,"0082",666
6,3,1620,"HOBOKEN",0,"0042",667
6,6,1621,"HOBOKEN",0,"0066",668
6,3,1622,"HOBOKEN",0,"0062",669
6,6,1623,"HOBOKEN",0,"0056",670
6,3,1624,"HOBOKEN",0,"0050",671
6,6,1625,"HOBOKEN",0,"0058",672
6,5,1626,"HOBOKEN",0,"0080",673
6,6,1627,"HOBOKEN",0,"0064",674
6,5,1628,"HOBOKEN",0,"0072",675
6,6,1629,"HOBOKEN",0,"0048",676
6,5,1630,"HOBOKEN",0,"0078",677
6,6,1631,"HOBOKEN",0,"0046",678
6,5,1632,"HOBOKEN",0,"0070",679
6,6,1633,"HOBOKEN",0,"0052",680
6,5,1634,"HOBOKEN",0,"0074",681
6,6,1635,"HOBOKEN",0,"0054",682
6,5,1636,"HOBOKEN",0,"0076",683
6,6,1637,"HOBOKEN",0,"0044",684
6,5,1638,"HOBOKEN",0,"0082",685
6,6,1639,"HOBOKEN",0,"0068",686
6,6,1640,"HOBOKEN",0,"0042",687
6,6,1641,"HOBOKEN",0,"0062",688
6,6,1642,"HOBOKEN",0,"0050",689
6,9,1643,"HOBOKEN",0,"0080",690
6,9,1644,"HOBOKEN",0,"0072",691
6,9,1645,"HOBOKEN",0,"0078",692
6,9,1646,"HOBOKEN",0,"0070",693
